user_id,Action,Adventure,Cars,Comedy,Dementia,Demons,Drama,Ecchi,Fantasy,Game,Harem,Historical,Horror,Josei,Kids,Magic,Martial Arts,Mecha,Military,Music,Mystery,Parody,Police,Psychological,Romance,Samurai,School,Sci-Fi,Seinen,Shoujo,Shoujo Ai,Shounen,Shounen Ai,Slice of Life,Space,Sports,Super Power,Supernatural,Thriller,Unknown,Vampire,Yaoi
2484,4.958762886597938,4.75925925925926,,5.431818181818182,,6.25,5.741935483870968,4.3,5.068493150684931,5.666666666666667,4.310344827586207,6.5,5.285714285714286,5.5,2.3684210526315788,6.227272727272728,4.5,4.6,6.222222222222222,6.2,6.777777777777778,5.666666666666667,,5.625,5.556962025316456,2.0,5.666666666666667,5.1395348837209305,5.714285714285714,5.555555555555555,3.0,6.119047619047619,,6.357142857142857,7.0,5.0,6.0,6.467741935483871,7.75,,6.75,
2485,8.350877192982455,8.073170731707316,,8.38888888888889,8.0,8.0,8.279069767441861,10.0,7.888888888888889,7.333333333333333,8.666666666666666,8.117647058823529,8.2,8.5,6.5,7.571428571428571,7.833333333333333,9.428571428571429,9.333333333333334,8.0,9.0,9.0,10.0,9.1,7.866666666666666,8.2,9.666666666666666,8.72,8.0,7.384615384615385,,8.170731707317072,8.0,9.333333333333334,9.25,,8.636363636363637,8.35135135135135,9.5,,8.0,
2487,8.0,7.5,,7.5,8.5,8.0,8.285714285714286,,8.1,,,,8.333333333333334,,,7.5,,,8.25,,8.25,8.0,,8.5,,,7.5,,,,,8.0,,9.0,,,8.0,7.666666666666667,,,,
2488,10.0,9.0,,8.0,,,8.0,,8.666666666666666,,,,10.0,,,8.0,,,10.0,,,,,,9.0,,,10.0,10.0,,,,,,,,,10.0,,,,
2489,8.066666666666666,8.6875,,8.444444444444445,,8.363636363636363,8.535714285714286,,8.25,9.0,6.666666666666667,8.68421052631579,10.0,8.222222222222221,7.5,8.428571428571429,,8.0,8.285714285714286,8.0,8.166666666666666,,10.0,7.75,8.277777777777779,8.333333333333334,8.142857142857142,8.357142857142858,8.666666666666666,8.266666666666667,,8.208333333333334,,8.586206896551724,9.0,8.0,8.1,8.291666666666666,8.5,,,
2491,9.0,,,,,,9.0,,9.0,,,,,,,,,,9.0,,9.0,,,,,,,,,,,9.0,,,,,9.0,,,,,
2492,9.2,9.2,,9.166666666666666,,,9.0,,,,,,10.0,,,,,,,,10.0,,,10.0,,,9.25,10.0,,,,9.25,,,,,9.2,9.0,10.0,,9.0,
2493,4.3828125,5.0588235294117645,8.0,4.146953405017921,6.333333333333333,3.0416666666666665,5.32051282051282,2.3968253968253967,4.598765432098766,4.178571428571429,2.0,5.6,3.823529411764706,7.666666666666667,5.517241379310345,4.354838709677419,3.2666666666666666,4.619047619047619,4.526315789473684,4.363636363636363,4.639344262295082,4.0,5.636363636363637,5.622950819672131,3.9732142857142856,5.666666666666667,3.4545454545454546,5.134920634920635,4.580645161290323,5.090909090909091,2.0,4.174825174825175,,4.87012987012987,7.7,4.636363636363637,4.013513513513513,4.261261261261262,4.5,,3.857142857142857,
2494,7.547297297297297,7.5625,9.0,7.40650406504065,9.25,7.3125,8.309090909090909,6.621621621621622,7.32258064516129,7.428571428571429,6.571428571428571,8.428571428571429,8.1,10.0,,7.083333333333333,6.789473684210527,8.761904761904763,7.5,,7.888888888888889,7.642857142857143,8.0,9.0,6.79245283018868,8.777777777777779,6.903846153846154,8.018867924528301,7.6923076923076925,8.0,7.0,7.453488372093023,,7.285714285714286,8.5,8.142857142857142,7.085714285714285,7.470588235294118,8.571428571428571,,7.0,
2495,8.866666666666667,8.384615384615385,,8.228571428571428,,8.2,7.7,7.7,8.45,,7.714285714285714,8.166666666666666,,9.0,,8.23076923076923,8.5,9.333333333333334,9.0,9.0,,9.0,,9.0,7.857142857142857,,7.5625,8.166666666666666,8.0,8.5,,8.416666666666666,,8.2,8.0,8.0,9.0,8.625,,,10.0,
2496,7.75,8.6,,7.543478260869565,,8.0,7.75,6.666666666666667,7.933333333333334,8.0,7.666666666666667,7.7,7.833333333333333,6.0,,,,,7.4,7.4,7.761904761904762,6.5,8.0,7.75,7.5,,7.708333333333333,7.0,7.777777777777778,7.545454545454546,,7.957446808510638,6.5,6.8,,7.888888888888889,7.833333333333333,7.72093023255814,7.125,,7.0,
2497,8.916666666666666,8.5,,8.41891891891892,,7.0,8.857142857142858,8.214285714285714,8.695652173913043,8.0,7.714285714285714,,,7.0,,8.0,8.0,,9.285714285714286,9.333333333333334,9.5,8.6,,9.25,8.409090909090908,,8.67741935483871,9.4,8.642857142857142,8.8,8.0,8.818181818181818,,8.416666666666666,,8.666666666666666,9.6,8.823529411764707,9.0,,9.0,
2498,6.7631578947368425,6.461538461538462,,7.0,,5.0,7.3,5.0,6.5,,,7.0,7.0,,,6.0,6.8,,7.444444444444445,6.0,7.8,,,6.333333333333333,8.0,7.0,6.75,7.0,7.6,9.0,,6.5,8.0,6.666666666666667,,7.2,7.2,6.294117647058823,,,5.0,
2500,7.4,7.666666666666667,,7.833333333333333,,7.0,,8.5,7.714285714285714,,,,,,7.0,7.5,7.5,,,,,,8.0,,,,,7.666666666666667,,,,7.833333333333333,,,,,7.5,7.0,,,,
2501,7.875,8.0,,8.6,7.25,7.0,7.571428571428571,,8.0,8.5,,,8.5,,,,,7.0,7.0,,6.0,,8.0,7.4,,,,7.0,7.5,,,8.0,,8.666666666666666,8.0,,7.0,7.5,,,8.0,
2502,8.411764705882353,8.555555555555555,7.5,8.24074074074074,,8.75,8.5,8.271186440677965,8.472972972972974,7.8,8.387755102040817,9.0,8.307692307692308,9.0,,8.64516129032258,8.571428571428571,8.0,8.375,8.5,8.071428571428571,8.25,7.0,7.727272727272727,8.291666666666666,9.0,8.215189873417721,8.35897435897436,8.25,7.0,,8.459016393442623,,8.590909090909092,,9.0,8.071428571428571,8.173333333333334,8.0,,8.3,
2504,8.666666666666666,8.840909090909092,,8.745098039215685,,8.777777777777779,9.304347826086955,9.333333333333334,8.911764705882353,9.166666666666666,,9.0,8.0,9.5,7.5,8.882352941176471,8.545454545454545,9.0,9.857142857142858,9.0,9.23076923076923,9.333333333333334,10.0,8.75,9.117647058823527,9.2,9.27777777777778,9.08,8.333333333333334,8.4,9.0,8.909090909090908,,8.9375,8.666666666666666,10.0,8.461538461538462,8.875,10.0,,,
2506,8.60377358490566,8.5,,8.512195121951219,,8.4,8.773584905660377,8.692307692307692,8.586206896551724,8.571428571428571,8.555555555555555,7.5,8.444444444444445,9.0,,8.571428571428571,9.0,9.25,8.88888888888889,10.0,8.636363636363637,9.0,9.5,9.0,8.622222222222222,7.0,8.612903225806452,9.090909090909092,8.466666666666667,8.88888888888889,,8.796610169491526,,8.608695652173912,,8.777777777777779,8.956521739130435,8.392857142857142,8.857142857142858,,,
2507,8.59920634920635,8.581699346405228,,8.327102803738319,8.333333333333334,8.75,8.621621621621621,8.0,8.642045454545455,8.742857142857142,6.333333333333333,9.125,8.68,,8.0,8.89041095890411,8.227272727272727,7.923076923076923,8.178571428571429,10.0,8.66304347826087,8.666666666666666,8.416666666666666,8.701754385964913,8.745098039215685,7.0,8.235294117647058,8.650602409638553,8.86111111111111,9.0,7.0,8.4,,9.928571428571429,9.5,,8.418181818181818,8.686666666666667,8.851851851851851,,8.5,
2508,7.333333333333333,7.8,5.0,7.714285714285714,,9.0,7.375,7.0,7.8,,7.083333333333333,,8.0,8.0,8.0,7.0,9.0,7.4,7.0,7.833333333333333,7.0,7.0,8.0,8.0,7.478260869565218,,7.333333333333333,6.888888888888889,5.6,8.0,,8.0,,7.5625,7.5,5.0,8.0,8.777777777777779,7.0,,,
2509,8.075,8.0,,7.866666666666666,10.0,7.714285714285714,8.257731958762887,7.883720930232558,7.903846153846154,8.0,7.794871794871795,8.375,8.090909090909092,9.0,,7.857142857142857,7.666666666666667,8.116279069767442,8.214285714285714,7.0,8.352941176470589,7.928571428571429,8.384615384615385,8.342857142857143,7.920634920634921,,7.755813953488372,8.075,8.107142857142858,8.0,,8.02,,7.955223880597015,7.8,9.0,8.272727272727273,8.142857142857142,8.88888888888889,,8.444444444444445,
2511,,,,8.0,,,8.0,8.0,,,,,,,,,,,,,,,,,8.0,,,8.0,8.0,,,,,,,,,,,,,
2512,8.090909090909092,8.024390243902438,,8.390625,,9.0,9.208333333333334,9.25,8.102564102564102,,10.0,8.714285714285714,8.571428571428571,9.5,,8.363636363636363,8.0,8.666666666666666,8.285714285714286,9.0,8.25,7.875,7.0,9.333333333333334,9.0,9.5,8.88888888888889,7.9655172413793105,9.0,8.555555555555555,,8.333333333333334,8.5,8.777777777777779,,,8.428571428571429,8.764705882352942,9.0,,8.333333333333334,8.8
2513,6.673469387755102,6.7631578947368425,,6.733695652173913,,5.714285714285714,7.580246913580247,6.078947368421052,6.855072463768116,6.1,5.769230769230769,8.0,5.0,,5.0,6.702702702702703,6.4,6.0,7.125,7.3076923076923075,7.523809523809524,6.769230769230769,6.333333333333333,7.722222222222222,6.621359223300971,,6.847222222222222,6.6,6.076923076923077,7.0,5.75,6.8059701492537314,,7.061224489795919,,,6.827586206896552,7.369565217391305,7.55,,8.090909090909092,
2514,7.8,7.842105263157895,,8.0,8.0,7.0,8.4,7.0,7.590909090909091,6.5,,8.0,7.777777777777778,7.0,,7.875,7.666666666666667,9.0,8.666666666666666,10.0,8.333333333333334,8.0,8.5,8.11111111111111,7.45,9.0,8.263157894736842,8.833333333333334,7.6923076923076925,9.0,,7.861111111111111,,8.466666666666667,10.0,,7.538461538461538,7.7894736842105265,8.0,,8.9,
2515,7.566037735849057,7.972972972972973,,7.822916666666667,,8.0,7.679245283018868,5.5,7.625,,6.625,8.7,5.6,6.75,,7.666666666666667,8.5,5.0,6.0,7.833333333333333,7.363636363636363,7.5,8.0,7.285714285714286,7.0,9.0,7.26530612244898,6.909090909090909,6.833333333333333,7.076923076923077,,8.142857142857142,6.125,7.5,,8.736842105263158,8.157894736842104,7.256410256410256,6.166666666666667,,6.285714285714286,6.0
2517,7.565217391304348,6.125,,8.285714285714286,10.0,9.5,8.333333333333334,5.5,6.666666666666667,2.0,,8.0,8.0,,,5.5,,10.0,8.166666666666666,,8.125,7.5,10.0,8.6,6.0,,8.75,7.8,7.833333333333333,,,7.785714285714286,,8.0,,,7.909090909090909,7.75,10.0,,,
2518,7.22680412371134,7.110091743119266,6.571428571428571,7.069364161849711,9.5,7.055555555555555,7.436893203883495,9.0,7.049295774647887,6.857142857142857,,7.636363636363637,6.714285714285714,,6.791666666666667,7.03125,7.214285714285714,7.177777777777778,7.933333333333334,7.6,7.5,6.9,7.0,8.272727272727273,7.457142857142857,8.0,8.363636363636363,7.214876033057851,7.333333333333333,6.277777777777778,,7.2,,6.909090909090909,7.318181818181818,6.75,7.304347826086956,7.872340425531915,7.0,,,
2519,7.622222222222222,7.96,,7.043010752688172,8.0,6.6,7.705882352941177,5.923076923076923,7.363636363636363,,6.0,8.75,7.0,7.5,,6.95,6.0,8.090909090909092,8.0,6.6,7.333333333333333,6.818181818181818,,8.166666666666666,6.9523809523809526,9.0,6.972222222222222,7.666666666666667,7.076923076923077,7.666666666666667,7.0,7.268292682926829,,6.805555555555555,8.75,7.0,7.461538461538462,6.925925925925926,8.571428571428571,,6.333333333333333,
2520,7.082608695652174,7.2521008403361344,,7.024390243902439,6.4,7.0625,6.931034482758621,6.656565656565657,7.176470588235294,6.842105263157895,6.65,7.2,7.114285714285714,7.666666666666667,,6.941176470588236,6.857142857142857,6.441860465116279,6.525,7.0,7.213114754098361,7.354838709677419,6.454545454545454,6.789473684210527,6.886639676113361,7.25,7.059602649006623,6.804054054054054,7.085365853658536,7.428571428571429,6.285714285714286,7.238805970149253,,7.03960396039604,6.333333333333333,6.333333333333333,7.211538461538462,7.105882352941176,7.222222222222222,,6.88,
2522,7.69090909090909,7.705882352941177,,7.6571428571428575,,7.230769230769231,8.0,7.311111111111111,7.6521739130434785,7.75,7.222222222222222,8.0,7.75,,,7.625,7.0,7.0,8.0,8.5,7.75,8.25,9.0,8.142857142857142,7.3125,,7.703703703703703,7.625,7.4,8.0,,8.17142857142857,,7.615384615384615,,8.444444444444445,8.166666666666666,7.842105263157895,8.666666666666666,,8.0,
2523,9.26027397260274,9.425,,9.144444444444444,9.75,9.3,9.296875,9.071428571428571,9.409090909090908,9.555555555555555,8.571428571428571,9.058823529411764,9.285714285714286,8.571428571428571,,9.153846153846152,9.666666666666666,9.5,9.25,9.333333333333334,9.48148148148148,9.0,9.5,9.583333333333334,9.147058823529411,8.0,9.072727272727272,9.538461538461538,9.382352941176473,9.3,6.0,9.326530612244898,,9.35135135135135,,9.4,9.4375,9.217391304347826,9.529411764705882,,8.571428571428571,
2524,8.9,8.5,,9.11111111111111,,10.0,10.0,8.0,8.0,,7.0,10.0,10.0,,,7.0,,,8.333333333333334,9.333333333333334,9.166666666666666,,,10.0,7.833333333333333,,9.125,6.0,9.5,10.0,,9.4,,9.285714285714286,,,10.0,9.2,,,,
2525,,10.0,,8.5,,,8.0,,10.0,,10.0,10.0,,,,10.0,,,,,10.0,,,,8.8,,8.5,,,8.8,,,,7.0,,,,10.0,,,10.0,
2526,7.684931506849315,7.555555555555555,8.0,7.7560975609756095,7.5,7.666666666666667,8.064516129032258,7.0,7.621621621621622,7.0,6.0,9.0,7.5,,,7.181818181818182,7.3,7.666666666666667,8.555555555555555,,8.0,8.0,8.0,7.6,7.833333333333333,7.0,7.625,7.545454545454546,7.833333333333333,,,7.666666666666667,,9.333333333333334,8.333333333333334,7.888888888888889,7.769230769230769,7.666666666666667,8.0,,7.0,
2527,8.0,10.0,,7.666666666666667,,10.0,8.444444444444445,,8.25,,,,5.0,,,10.0,8.0,,,,6.666666666666667,9.0,,,8.0625,,8.363636363636363,7.666666666666667,8.571428571428571,8.5,,8.0,5.666666666666667,7.875,,8.0,8.166666666666666,7.444444444444445,,,5.0,
2528,7.15625,6.944444444444445,,7.285714285714286,,6.8,7.066666666666666,7.416666666666667,7.263157894736842,,7.368421052631579,7.2,7.142857142857143,,,6.909090909090909,7.0,7.8,8.0,,7.5,9.0,,6.5,7.3125,7.333333333333333,7.25,7.6,7.285714285714286,7.5,,7.222222222222222,,7.25,7.0,,6.833333333333333,7.090909090909091,7.0,,7.625,
2529,7.765625,8.28125,,7.847457627118644,10.0,7.272727272727272,8.172413793103448,7.576923076923077,7.620689655172414,10.0,7.75,9.25,8.75,,10.0,7.5,6.916666666666667,8.428571428571429,8.5,,8.6875,7.5,10.0,9.666666666666666,8.0,9.0,7.333333333333333,8.185185185185185,8.5,6.333333333333333,10.0,7.686274509803922,,9.076923076923077,,5.75,8.25925925925926,8.13953488372093,8.75,,8.0,
2530,9.0,,,,,,9.5,,,,,,,,,,,9.0,9.0,,,,,,10.0,,10.0,9.0,,,,,,,,,9.0,10.0,,,,
2531,8.176991150442477,8.082191780821917,,8.077586206896552,7.0,7.882352941176471,8.44047619047619,8.181818181818182,8.172043010752688,8.75,7.090909090909091,8.0,7.9375,7.2,8.333333333333334,8.028571428571428,7.909090909090909,8.0,8.8,7.777777777777778,8.03225806451613,7.875,8.333333333333334,8.045454545454545,8.010989010989011,8.0,8.265625,7.9743589743589745,8.136363636363637,7.808510638297872,,8.363636363636363,,8.580645161290322,8.0,9.125,8.621621621621621,8.220588235294118,8.333333333333334,,6.857142857142857,
2532,9.220588235294118,9.473684210526317,,9.08490566037736,,8.8,9.509803921568627,8.466666666666667,9.314814814814817,8.666666666666666,8.625,8.666666666666666,8.0,8.0,9.22222222222222,9.318181818181818,9.2,9.0,9.333333333333334,8.5,9.473684210526317,8.625,10.0,9.857142857142858,9.067796610169491,8.0,8.444444444444445,8.548387096774194,10.0,9.209302325581396,,9.075757575757576,9.285714285714286,8.625,10.0,9.066666666666666,9.666666666666666,9.586206896551724,10.0,,9.571428571428571,
2533,8.360655737704919,7.625,,7.52542372881356,,,8.142857142857142,7.176470588235294,7.878048780487805,7.0,7.571428571428571,7.75,9.0,8.0,7.142857142857143,8.571428571428571,8.0,8.565217391304348,8.185185185185185,8.666666666666666,8.5,8.333333333333334,10.0,9.0,8.0,,8.076923076923077,7.979591836734694,8.5,,,7.794117647058823,,8.571428571428571,8.454545454545455,7.0,8.8,8.615384615384615,8.333333333333334,,8.5,
2534,7.444444444444445,7.055555555555555,9.0,7.676056338028169,10.0,7.0,7.555555555555555,5.75,6.764705882352941,3.4,4.0,8.6,7.666666666666667,,,7.3125,7.666666666666667,8.2,7.916666666666667,8.0,7.333333333333333,8.555555555555555,10.0,8.0,5.85,9.090909090909092,7.243243243243243,8.6,8.0625,3.5,,7.753846153846154,,7.904761904761905,9.0,8.5,7.545454545454546,7.395348837209302,8.125,,6.333333333333333,
2535,7.763157894736842,7.986301369863014,8.666666666666666,7.913978494623656,8.8,7.421052631578948,8.195402298850574,7.238095238095238,7.765432098765432,8.25,7.25,8.31578947368421,7.5,7.0,5.0,7.625,7.428571428571429,8.411764705882353,7.88,9.0,8.21875,7.2,7.888888888888889,8.2,8.051282051282051,7.777777777777778,8.043478260869565,7.8,8.130434782608695,7.666666666666667,7.0,7.72093023255814,,8.428571428571429,7.4,8.242424242424242,7.6,7.933333333333334,8.272727272727273,,8.2,
2536,9.75,9.846153846153848,,9.38,,,9.407407407407408,9.333333333333334,9.615384615384617,,9.0,,,9.666666666666666,,9.545454545454543,,9.909090909090908,9.642857142857142,9.333333333333334,9.933333333333334,9.0,9.923076923076923,,9.25,,9.333333333333334,9.533333333333331,9.0,9.11111111111111,7.0,9.923076923076923,9.0,9.1875,9.571428571428571,10.0,9.833333333333334,9.533333333333331,,,9.0,
2537,7.869565217391305,7.72972972972973,,7.551724137931035,9.0,7.25,7.873239436619718,5.0,7.3076923076923075,6.5,6.75,8.571428571428571,7.0,8.666666666666666,,7.1,7.2,8.0,7.833333333333333,8.0,7.642857142857143,8.0,8.666666666666666,7.9,7.8545454545454545,8.8,7.090909090909091,8.085714285714285,7.5,7.714285714285714,,7.75,7.0,8.666666666666666,8.142857142857142,7.5,7.5,7.416666666666667,8.0,,7.75,
2538,7.217391304347826,7.454545454545454,,7.413043478260869,8.0,7.0,6.866666666666666,7.214285714285714,7.0,6.428571428571429,7.4,8.8,7.2,,5.833333333333333,7.642857142857143,8.0,8.166666666666666,8.0,8.0,7.555555555555555,7.5,9.0,7.333333333333333,7.5,10.0,7.15,8.0,7.428571428571429,,,7.333333333333333,,7.555555555555555,8.0,,7.583333333333333,7.103448275862069,8.0,,7.333333333333333,
2539,8.8,7.857142857142857,,8.1,10.0,,8.157894736842104,2.0,8.428571428571429,8.5,,6.0,7.8,,,7.0,,,10.0,,9.0,,,8.5,8.0,6.0,8.5,7.0,4.5,8.4,,9.0,,7.857142857142857,,10.0,10.0,8.0,7.0,,,
2540,8.533333333333333,9.0,,8.16,10.0,9.0,8.2,7.4,8.857142857142858,9.5,7.6521739130434785,,9.0,,,9.0,7.0,8.4,8.75,,9.666666666666666,,,8.666666666666666,8.033333333333333,,8.03448275862069,8.555555555555555,7.75,7.0,,9.076923076923077,,6.0,,,7.777777777777778,8.375,,,9.0,
2541,8.6,10.0,,7.666666666666667,,,8.333333333333334,,10.0,,,,10.0,,,,,5.0,5.0,,10.0,,,10.0,,,7.0,5.0,7.5,,,9.0,,5.0,,,5.0,10.0,,,,
2542,7.590909090909091,7.923076923076923,,7.9655172413793105,,10.0,8.25925925925926,8.0,7.888888888888889,9.0,,9.0,8.75,,,7.571428571428571,8.0,7.25,8.428571428571429,,8.1875,9.0,9.5,8.0,7.4,10.0,7.222222222222222,8.538461538461538,7.6,8.5,,7.846153846153846,,8.5,,7.25,7.583333333333333,7.526315789473684,9.0,,,
2543,6.670886075949367,6.564102564102564,,6.423076923076923,7.333333333333333,6.2727272727272725,6.977272727272728,6.117647058823529,6.43859649122807,5.5,6.105263157894737,6.333333333333333,7.476190476190476,6.25,8.0,6.620689655172414,6.75,6.5,6.615384615384615,7.0,7.696969696969697,5.0,,7.476190476190476,6.333333333333333,6.428571428571429,6.153846153846154,6.371428571428571,6.5,7.0,8.0,6.766666666666667,,5.7,6.5,,7.0,6.849315068493151,8.285714285714286,,6.428571428571429,
2544,6.715909090909091,6.5227272727272725,,6.176470588235294,3.0,6.0,6.170212765957447,6.25,6.19672131147541,5.666666666666667,5.875,6.8,6.222222222222222,,,6.75,7.25,7.083333333333333,7.157894736842105,7.5,6.136363636363637,7.25,8.0,6.227272727272728,5.6,7.0,6.204081632653061,6.761904761904762,6.142857142857143,5.0,,6.779661016949152,,5.714285714285714,,7.0,7.454545454545454,6.723404255319149,5.642857142857143,,7.0,
2545,8.472727272727273,7.709677419354839,,8.37037037037037,,10.0,8.0,9.454545454545457,8.25,7.8,7.5,6.333333333333333,7.0,,7.666666666666667,7.866666666666666,7.666666666666667,,7.833333333333333,6.5,8.428571428571429,10.0,7.0,8.333333333333334,7.857142857142857,,8.88,7.375,9.0,6.666666666666667,,8.666666666666666,,8.0,,8.3,8.875,8.727272727272727,8.0,,8.5,
2546,7.702970297029703,7.7073170731707314,,7.444444444444445,7.8,7.294117647058823,8.2,6.444444444444445,7.333333333333333,7.285714285714286,6.647058823529412,7.71875,7.2,7.95,7.5,7.75,5.333333333333333,7.777777777777778,8.5,8.071428571428571,7.876543209876543,6.222222222222222,8.5,8.10344827586207,7.677966101694915,7.75,7.432835820895522,8.0,7.45,7.222222222222222,,7.673469387755102,4.0,7.69811320754717,8.0,7.833333333333333,8.045454545454545,7.738317757009346,8.333333333333334,,6.8,
2547,7.891891891891892,8.135135135135135,,7.785714285714286,8.0,7.888888888888889,8.025316455696203,7.363636363636363,7.979166666666667,8.0,7.2,8.272727272727273,7.8,8.5,7.5,7.869565217391305,7.666666666666667,8.1,8.0,7.625,8.045454545454545,7.8,8.0,8.0,7.767857142857143,6.0,7.8076923076923075,7.972972972972973,7.709677419354839,7.75,7.2,8.0625,7.666666666666667,7.9375,8.5,8.0,8.125,7.944444444444445,8.277777777777779,,7.428571428571429,7.0
2548,7.551724137931035,7.727272727272727,,7.764705882352941,7.0,7.0,8.047619047619047,6.75,7.545454545454546,,6.75,8.0,7.125,,6.6,8.222222222222221,,6.666666666666667,8.0,8.142857142857142,7.714285714285714,8.285714285714286,,7.625,7.666666666666667,,7.619047619047619,6.833333333333333,7.5,7.25,,8.25,,8.0,,7.0,7.222222222222222,7.833333333333333,7.875,,,
2551,8.333333333333334,8.4,,8.166666666666666,,,8.333333333333334,,8.5,,7.5,,,,,8.0,8.0,,,8.0,,,,,8.0,,7.666666666666667,,,8.2,,8.333333333333334,,,,8.0,8.5,,,,,
2552,8.880952380952381,9.0,,8.394736842105264,9.0,8.6,8.55,8.11111111111111,8.9,9.0,8.45,9.333333333333334,8.571428571428571,,,8.941176470588236,8.25,8.727272727272727,8.375,7.833333333333333,9.461538461538462,8.5,10.0,8.666666666666666,8.544117647058824,10.0,8.428571428571429,8.61111111111111,7.384615384615385,9.043478260869565,7.5,9.0,10.0,8.428571428571429,9.25,8.25,8.583333333333334,8.926829268292684,10.0,,8.5,
2553,7.421052631578948,7.083333333333333,,6.580645161290323,,,7.464285714285714,6.25,7.0625,,6.2,6.5,6.5,,9.0,7.166666666666667,5.75,8.416666666666666,8.0,,6.285714285714286,6.25,7.0,6.4,6.464285714285714,,6.647058823529412,7.636363636363637,7.25,6.6,5.0,6.75,,6.666666666666667,8.285714285714286,,7.666666666666667,6.9375,7.666666666666667,,6.333333333333333,
2555,8.5,8.333333333333334,,8.75,,8.0,8.857142857142858,,8.5,,,,9.0,,,8.8,8.0,,9.5,,9.5,,,9.5,8.88888888888889,,8.75,,8.857142857142858,8.0,,8.4,,9.2,,10.0,8.0,8.8,9.0,,,
2556,8.274193548387096,8.736842105263158,,7.9875,9.0,7.714285714285714,8.666666666666666,8.625,8.368421052631579,8.142857142857142,7.6923076923076925,9.6,7.6,7.0,,8.833333333333334,9.0,8.333333333333334,8.4,7.6,7.875,8.125,,8.0,7.9393939393939394,10.0,7.72093023255814,8.23076923076923,7.894736842105263,8.0,,8.612903225806452,,7.484848484848484,10.0,8.333333333333334,8.0,8.365384615384615,7.333333333333333,,7.833333333333333,
2557,7.238805970149253,7.569444444444445,,7.479768786127168,7.0,7.363636363636363,7.758620689655173,6.578947368421052,7.287037037037037,7.529411764705882,6.514285714285714,8.11111111111111,6.928571428571429,9.0,,7.419354838709677,6.0,7.0,7.666666666666667,7.666666666666667,7.5,7.642857142857143,7.2,7.5,7.378205128205129,7.0,7.371900826446281,7.414634146341464,7.7555555555555555,7.444444444444445,5.0,7.392857142857143,9.0,7.680412371134021,7.875,7.4,7.318181818181818,7.602409638554217,7.461538461538462,,6.875,
2558,8.526315789473685,8.0,,8.428571428571429,,8.0,9.076923076923077,9.0,9.142857142857142,8.5,6.0,,8.0,,,9.0,7.0,9.0,9.428571428571429,10.0,9.0,,8.0,7.75,8.272727272727273,,8.571428571428571,9.0,8.0,8.5,,8.444444444444445,,9.0,8.5,,9.0,8.466666666666667,8.333333333333334,,9.0,
2559,7.08,7.357142857142857,8.5,7.118343195266272,6.5,7.071428571428571,7.0606060606060606,6.666666666666667,6.894736842105263,7.6,6.6,8.31578947368421,6.619047619047619,8.75,7.0,7.842105263157895,7.25,5.833333333333333,6.0,7.75,7.0,7.172413793103448,6.0,7.133333333333334,6.7936507936507935,8.4,7.267857142857143,6.478260869565218,7.615384615384615,7.0,6.666666666666667,7.245901639344262,7.0,7.514285714285714,5.545454545454546,8.222222222222221,7.266666666666667,7.21875,5.5,,6.285714285714286,
2560,7.340909090909091,7.944444444444445,,7.434782608695652,,6.5,7.538461538461538,7.428571428571429,7.793103448275862,6.5,7.071428571428571,6.0,7.333333333333333,,,8.0,,6.428571428571429,7.5,,7.666666666666667,7.0,,7.625,7.444444444444445,,7.793103448275862,6.882352941176471,7.2,6.666666666666667,,8.3,,7.166666666666667,6.666666666666667,6.0,7.777777777777778,7.821428571428571,8.5,,7.5,
2561,9.848484848484848,9.866666666666667,,10.0,,,9.882352941176473,8.0,9.833333333333334,10.0,10.0,,8.5,,,9.714285714285714,,,,,9.571428571428571,10.0,,10.0,9.5,,9.884615384615383,9.8,10.0,10.0,,9.944444444444445,,9.923076923076923,,10.0,10.0,9.736842105263158,10.0,,7.0,
2562,8.555555555555555,8.5,,8.579710144927537,9.333333333333334,8.692307692307692,8.458823529411765,8.372549019607844,8.63013698630137,8.833333333333334,8.63888888888889,7.863636363636363,8.333333333333334,9.0,,8.666666666666666,8.166666666666666,8.75,8.928571428571429,8.5,8.76086956521739,8.733333333333333,10.0,8.571428571428571,8.452631578947368,7.6,8.622641509433961,8.618421052631579,8.333333333333334,8.153846153846153,7.0,8.605263157894736,7.0,8.48936170212766,8.0,8.333333333333334,8.935483870967742,8.455555555555556,9.11111111111111,,8.25,
2563,7.647435897435898,7.96969696969697,,7.4978902953586495,6.0,7.230769230769231,7.885496183206107,6.535714285714286,7.688073394495412,7.9,6.913043478260869,8.285714285714286,6.0,3.6666666666666665,7.833333333333333,7.76,7.363636363636363,8.6,8.416666666666666,8.23076923076923,6.846153846153846,7.083333333333333,8.5,6.814814814814815,7.418994413407821,,7.554838709677419,7.292682926829267,6.872340425531915,7.3076923076923075,5.75,7.866141732283465,1.0,7.535211267605634,8.0,8.166666666666666,7.814814814814815,7.362637362637362,8.545454545454545,,7.0,
2564,9.12121212121212,9.047619047619047,,9.2,9.0,9.5,9.357142857142858,,9.0,8.571428571428571,,,8.88888888888889,,8.6,9.0,8.0,10.0,,,8.777777777777779,10.0,6.0,8.777777777777779,9.11111111111111,,9.11111111111111,8.75,9.0,,,9.3125,,9.285714285714286,,10.0,8.8,9.238095238095235,8.75,,,
